account_external_ref,external_id,client_id,total_income,total_spend,total_txn_count,gambling_spend,gambling_txn_count,gambling_days,gambling_pct_of_income,gambling_txn_pct,gambling_pct_of_spend,gambling_day_bucket,risk_score,risk_bucket,risk_reason
575aa197-73a2-498d-952a-8553f64eb117,575aa197-73a2-498d-952a-8553f64eb117,b3586543-8a7d-4c27-959b-3ae5aadb8b1b,1204.83,-1199.83,61,0.0,0,0,0.0,0.0,0.0,"[0, 5)",0,🟢 Low Risk,No concerning indicators
AacWYnMGRIO4l8Dp50nQd_rSBAEJO9MPeEObcnce,AacWYnMGRIO4l8Dp50nQd_rSBAEJO9MPeEObcnce,A2382CED-A0D3-407D-AF44-F713C6F27E03,5252.16,-5242.89,132,0.0,0,0,0.0,0.0,0.0,"[0, 5)",0,🟢 Low Risk,No concerning indicators
e1d8b415-63bb-3613-9ab9-d6e15c0c2853,e1d8b415-63bb-3613-9ab9-d6e15c0c2853,edda2451-49ed-45b6-a3d2-c90a40af34c4,3290.48,-3199.73,87,0.0,0,0,0.0,0.0,0.0,"[0, 5)",0,🟢 Low Risk,No concerning indicators
zBbxxYRkF7t3BKpbh4geTQ,zBbxxYRkF7t3BKpbh4geTQ,51CF0C2E-B459-4685-9DAD-36B4903E6997,1240.0,-1239.97,40,0.0,0,0,0.0,0.0,0.0,"[0, 5)",0,🟢 Low Risk,No concerning indicators
10000000000020325115,10000000000020325115,c34f528f-b140-4ef1-9e2d-06d2bd106590,7661.63,-7660.98,228,0.0,0,0,0.0,0.0,0.0,"[0, 5)",1,🟢 Mild,High transaction count (>200)
acc_0000AozqLUZtYeDSFWR50c,acc_0000AozqLUZtYeDSFWR50c,edee2677-eeb6-4204-a278-7dba71585901,6889.01,-7989.67,52,0.0,0,0,0.0,0.0,0.0,"[0, 5)",0,🟢 Low Risk,No concerning indicators
wvGMJIOMDnzAw9rbX4blhQ,wvGMJIOMDnzAw9rbX4blhQ,120a1a2e-8181-4cd5-8303-c96f982b910a,1781.9,-1760.55,98,0.0,0,0,0.0,0.0,0.0,"[0, 5)",0,🟢 Low Risk,No concerning indicators
10000000000025533407,10000000000025533407,5379755c-aa70-4ab2-88b5-825c2119dc80,3818.74,-3850.29,200,0.0,0,0,0.0,0.0,0.0,"[0, 5)",0,🟢 Low Risk,No concerning indicators
acc_0000AUiKcPmNE8EuEU4yXK,acc_0000AUiKcPmNE8EuEU4yXK,85b4ef42-3bb5-44d3-aa89-f56ac971a7b9,110.0,-116.45,12,0.0,0,0,0.0,0.0,0.0,"[0, 5)",0,🟢 Low Risk,Low transaction count (<20)
714a42a7-89af-3f55-8066-a0aa36e5f57b,714a42a7-89af-3f55-8066-a0aa36e5f57b,cf1b0d63-8271-4aa8-a315-eb0c1f91a301,3111.98,-3392.79,144,0.0,0,0,0.0,0.0,0.0,"[0, 5)",0,🟢 Low Risk,No concerning indicators
10000000000018232865,10000000000018232865,24a2d762-1ed6-4b5c-9035-552bf0fab133,2551.51,-2282.32,91,0.0,0,0,0.0,0.0,0.0,"[0, 5)",0,🟢 Low Risk,No concerning indicators
81c6b106-1c47-334f-a0fd-f7b2646d48f9,81c6b106-1c47-334f-a0fd-f7b2646d48f9,6f8a0d5c-65b0-42e1-a30d-650048180ed6,3624.63,-3724.63,41,0.0,0,0,0.0,0.0,0.0,"[0, 5)",0,🟢 Low Risk,No concerning indicators
aa855fd9-6ef5-4c21-ba6e-c96b9f41b322,aa855fd9-6ef5-4c21-ba6e-c96b9f41b322,F666EF92-BE8D-408D-9BA0-9FA2A2E2D35B,769.96,-1025.74,54,0.0,0,0,0.0,0.0,0.0,"[0, 5)",0,🟢 Low Risk,No concerning indicators
10000000000021899081,10000000000021899081,0e80acba-e6a9-441e-8567-936a9841b330,640.36,-774.48,50,0.0,0,0,0.0,0.0,0.0,"[0, 5)",0,🟢 Low Risk,No concerning indicators
45235eba-0a47-39c9-8e49-8071849b45b2,45235eba-0a47-39c9-8e49-8071849b45b2,96950695-2885-477C-9033-5626107AE003,1200.0,-1012.17,4,0.0,0,0,0.0,0.0,0.0,"[0, 5)",0,🟢 Low Risk,Ignored: very low transaction count (<10)
acc_0000AgxHo2MxGDLPAkInpK,acc_0000AgxHo2MxGDLPAkInpK,a8c5f531-d520-4250-8799-3e5b41f5a386,820.0,-817.48,144,0.0,0,0,0.0,0.0,0.0,"[0, 5)",0,🟢 Low Risk,No concerning indicators
10000000000026474702,10000000000026474702,db4909d1-10d4-4593-82c5-fedfc0c48f8c,2578.05,-3115.91,41,0.0,0,0,0.0,0.0,0.0,"[0, 5)",0,🟢 Low Risk,No concerning indicators
906d358b-9546-3736-b8d8-70be1b8c5144,906d358b-9546-3736-b8d8-70be1b8c5144,906e8d80-24f4-4468-ba1f-af5151241ec9,2006.51,-1753.84,30,0.0,0,0,0.0,0.0,0.0,"[0, 5)",0,🟢 Low Risk,No concerning indicators
b6bc9ae5-9478-39f9-8003-46ff202d91a0,b6bc9ae5-9478-39f9-8003-46ff202d91a0,cacf7d5e-b2fb-45fa-949b-5c8741a6d956,0.0,-366.87,35,0.0,0,0,0.0,0.0,0.0,"[0, 5)",0,🟢 Low Risk,No concerning indicators
10000000000026690137,10000000000026690137,7fcf1b9a-aff3-41df-85b8-83d20dd8a90f,7818.3,-7810.17,132,0.0,0,0,0.0,0.0,0.0,"[0, 5)",0,🟢 Low Risk,No concerning indicators
acc_00009lRwPSvwbB43Mv4qRt,acc_00009lRwPSvwbB43Mv4qRt,901f115f-ad91-4603-8674-7f6685454f86,50.0,-70.87,4,0.0,0,0,0.0,0.0,0.0,"[0, 5)",0,🟢 Low Risk,Ignored: very low transaction count (<10)
10000000000026431766,10000000000026431766,7A7C4BF8-3DF3-405E-B557-7A63929B238A,1220.0,-1427.0,10,0.0,0,0,0.0,0.0,0.0,"[0, 5)",0,🟢 Low Risk,Low transaction count (<20)
10000000000026288072,10000000000026288072,5BFD7752-EF6D-43C5-BA4B-29D3BC384E90,0.05,0.0,1,0.0,0,0,0.0,0.0,,"[0, 5)",0,🟢 Low Risk,Ignored: very low transaction count (<10)
10000000000026506822,10000000000026506822,96C568C5-CEA3-4756-940F-DEC8781A0887,2428.0,-4145.98,82,0.0,0,0,0.0,0.0,0.0,"[0, 5)",0,🟢 Low Risk,No concerning indicators
8OYdVCOv5I5lgSINyzhpYtP1l8kIEbVYNRJvkzWL,8OYdVCOv5I5lgSINyzhpYtP1l8kIEbVYNRJvkzWL,5F4F6DDC-D4D1-43E5-8EC4-6F41F0007AB6,45.0,-1364.88,34,0.0,0,0,0.0,0.0,0.0,"[0, 5)",0,🟢 Low Risk,No concerning indicators
32202174-2fe1-3d23-be5b-497a397d4407,32202174-2fe1-3d23-be5b-497a397d4407,6e1c3d64-43e8-4d58-b03e-8d27a6e30ef1,26.0,-24.0,6,0.0,0,0,0.0,0.0,0.0,"[0, 5)",0,🟢 Low Risk,Ignored: very low transaction count (<10)
acc_0000AhAkfaeZqXu2pUpEMD,acc_0000AhAkfaeZqXu2pUpEMD,b8c1dc06-95fb-4573-9e6b-7e2a34d2691f,22.02,-73.11,15,0.0,0,0,0.0,0.0,0.0,"[0, 5)",0,🟢 Low Risk,Low transaction count (<20)
10000000000026387748,10000000000026387748,fe8d14ff-64a1-49c0-a29b-d16d1d8c9c1e,100.0,-362.04,12,0.0,0,0,0.0,0.0,0.0,"[0, 5)",0,🟢 Low Risk,Low transaction count (<20)
fc0ea79f-3434-462c-94aa-d83423ba9671,fc0ea79f-3434-462c-94aa-d83423ba9671,637ca223-5cd4-4cad-bfdf-f54fe4a926d5,50.95,-25.9,22,0.0,0,0,0.0,0.0,0.0,"[0, 5)",0,🟢 Low Risk,No concerning indicators
f957bac5-9c5a-4dcb-9ffd-5520b93c7bed,f957bac5-9c5a-4dcb-9ffd-5520b93c7bed,9497a1d3-a4b0-4c6b-91f7-c7ce466d1842,5162.96,-4918.08,416,0.0,0,0,0.0,0.0,0.0,"[0, 5)",1,🟢 Mild,High transaction count (>200)
7894466EF36E84432E6DA4C95BE5BAD4,7894466EF36E84432E6DA4C95BE5BAD4,12CE4E50-3754-4563-B7D0-A6E0BCA1F5AB,0.0,-284.07,12,0.0,0,0,0.0,0.0,0.0,"[0, 5)",0,🟢 Low Risk,Low transaction count (<20)
32478d4e-0733-300e-8a9a-de234fe6c115,32478d4e-0733-300e-8a9a-de234fe6c115,2560268B-E07D-400C-913E-BB6722FFC4A2,0.52,-43.12,4,0.0,0,0,0.0,0.0,0.0,"[0, 5)",0,🟢 Low Risk,Ignored: very low transaction count (<10)
8b2b43d8-1089-3fbe-a595-75da3fbbec57,8b2b43d8-1089-3fbe-a595-75da3fbbec57,1D1161B8-4B28-4E04-BBCE-A65644DE8A5C,15.88,-1348.68,76,0.0,0,0,0.0,0.0,0.0,"[0, 5)",0,🟢 Low Risk,No concerning indicators
cEBnzN7KPXLj2OPagFa_1k0N8dY9h0rqw-nBKQf_,cEBnzN7KPXLj2OPagFa_1k0N8dY9h0rqw-nBKQf_,e7a09601-548f-4a4a-a023-c935acbe1f2f,1711.26,-1369.32,88,0.0,0,0,0.0,0.0,0.0,"[0, 5)",0,🟢 Low Risk,No concerning indicators
4a59f866-6467-3b0a-9079-477f976ee954,4a59f866-6467-3b0a-9079-477f976ee954,1D30DB11-6B38-431F-9530-D26336170B80,2964.0,-2957.25,61,0.0,0,0,0.0,0.0,0.0,"[0, 5)",0,🟢 Low Risk,No concerning indicators
22da6858-44dc-487b-b53c-03c1defad973,22da6858-44dc-487b-b53c-03c1defad973,eb869cbb-97eb-4188-a041-dca0d56571e3,1306.48,-2023.87,62,0.0,0,0,0.0,0.0,0.0,"[0, 5)",0,🟢 Low Risk,No concerning indicators
DF47B3A84DAA7C2FB443ECA96CCC7C21,DF47B3A84DAA7C2FB443ECA96CCC7C21,378d5908-dba3-45e5-a029-036e944d7904,4111.04,-12420.82,66,0.0,0,0,0.0,0.0,0.0,"[0, 5)",0,🟢 Low Risk,No concerning indicators
0a507e30-9e8f-32b2-a41a-9391e88dabac,0a507e30-9e8f-32b2-a41a-9391e88dabac,a4e4ea4a-4f27-448f-b8c9-b769f0a031da,5046.58,-5047.84,51,0.0,0,0,0.0,0.0,0.0,"[0, 5)",0,🟢 Low Risk,No concerning indicators
22133564,22133564,42d9faa3-f6fa-44fe-828d-ff4363a43128,18380.67,-18360.37,406,0.0,0,0,0.0,0.0,0.0,"[0, 5)",1,🟢 Mild,High transaction count (>200)
5b10ed4f-c444-4864-bdb4-3c1860e0f59e,5b10ed4f-c444-4864-bdb4-3c1860e0f59e,728314B6-FBDC-430D-8CCB-CA5DFFABC1EA,409.0,-349.0,26,0.0,0,0,0.0,0.0,0.0,"[0, 5)",0,🟢 Low Risk,No concerning indicators
0bd53ec6-3160-4095-8e18-0aa08c505ca8,0bd53ec6-3160-4095-8e18-0aa08c505ca8,2fdbb224-2c9c-4fd8-94ba-b0f70f543b84,4.4,-10.38,14,0.0,0,0,0.0,0.0,0.0,"[0, 5)",0,🟢 Low Risk,Low transaction count (<20)
61ed3c8a-d38c-4722-b4fc-977904a4748f,61ed3c8a-d38c-4722-b4fc-977904a4748f,983db50c-645d-4439-b57f-52e624ba8bcc,0.0,-462.27,29,0.0,0,0,0.0,0.0,0.0,"[0, 5)",0,🟢 Low Risk,No concerning indicators
b5978491-04c0-3243-9836-10bcbc264323,b5978491-04c0-3243-9836-10bcbc264323,b51757e2-4256-48a3-aac3-be6b7e1b356a,418.2,-853.96,51,0.0,0,0,0.0,0.0,0.0,"[0, 5)",0,🟢 Low Risk,No concerning indicators
49439541-8f26-472d-a0e7-bf2519b2329f,49439541-8f26-472d-a0e7-bf2519b2329f,DE054DF8-12EC-46CC-9463-DD37429B479C,410.0,-1605.61,43,0.0,0,0,0.0,0.0,0.0,"[0, 5)",0,🟢 Low Risk,No concerning indicators
24220cb4-5ee4-4b2d-acc2-c6a0b0a8113c,24220cb4-5ee4-4b2d-acc2-c6a0b0a8113c,4f7636db-026f-4735-b0c3-c7e71557691e,1297.48,-6617.64,86,0.0,0,0,0.0,0.0,0.0,"[0, 5)",0,🟢 Low Risk,No concerning indicators
acc_0000AO2RHzFyOAjh4mfCcb,acc_0000AO2RHzFyOAjh4mfCcb,0d606f67-b4ea-4014-a646-0b62a05885fb,0.0,-221.47,7,0.0,0,0,0.0,0.0,0.0,"[0, 5)",0,🟢 Low Risk,Ignored: very low transaction count (<10)
acc_0000AgUBpETVVGHZ6J2qR9,acc_0000AgUBpETVVGHZ6J2qR9,1f3663a1-33bd-4b51-9fef-29a20e695459,1788.72,-1788.86,12,0.0,0,0,0.0,0.0,0.0,"[0, 5)",0,🟢 Low Risk,Low transaction count (<20)
Rue-m392efzyDLuIzT9nLA,Rue-m392efzyDLuIzT9nLA,e1ec9f7f-9306-4cd4-8f9b-e88ff938da53,1167.76,-1398.33,42,0.0,0,0,0.0,0.0,0.0,"[0, 5)",0,🟢 Low Risk,No concerning indicators
a38cec50-218a-4561-a9b4-0e13af64f7da,a38cec50-218a-4561-a9b4-0e13af64f7da,ca44404c-884c-49e8-9735-e71829770c5a,2482.24,-2523.9,8,0.0,0,0,0.0,0.0,0.0,"[0, 5)",0,🟢 Low Risk,Ignored: very low transaction count (<10)
4578e658-548b-4564-abf3-877f6c22bfc9,4578e658-548b-4564-abf3-877f6c22bfc9,E9B611BA-D640-4726-AC0D-8FAC388EEE7B,100.0,-937.19,29,0.0,0,0,0.0,0.0,0.0,"[0, 5)",0,🟢 Low Risk,No concerning indicators
944f803d-a16e-37f7-9076-7e43609b78f5,944f803d-a16e-37f7-9076-7e43609b78f5,7ddd7c9a-9dd8-4970-8bf7-5efdf95d2d82,119.25,-39.99,6,0.0,0,0,0.0,0.0,0.0,"[0, 5)",0,🟢 Low Risk,Ignored: very low transaction count (<10)
942983fb-9107-4ec2-9723-e8ac12316ceb,942983fb-9107-4ec2-9723-e8ac12316ceb,9544f09d-2259-4fe5-a41d-7fe9ef4fcc14,110.0,-1994.1,58,0.0,0,0,0.0,0.0,0.0,"[0, 5)",0,🟢 Low Risk,No concerning indicators
28cd42e6-cc99-4ea2-acac-888c1590f016,28cd42e6-cc99-4ea2-acac-888c1590f016,7d374f58-cd8e-4f93-bca6-b650006a3193,5226.03,-5321.5,52,0.0,0,0,0.0,0.0,0.0,"[0, 5)",0,🟢 Low Risk,No concerning indicators
Ixz55re3i0xluK7hqGywpdNhoUotuQrTr1tJogzs,Ixz55re3i0xluK7hqGywpdNhoUotuQrTr1tJogzs,53f9fdce-5e8d-40a0-9f29-6b37cdd36c35,5911.29,-5910.99,225,0.0,0,0,0.0,0.0,0.0,"[0, 5)",1,🟢 Mild,High transaction count (>200)
2125349c-d6c6-43af-9dd8-95555f9d7322,2125349c-d6c6-43af-9dd8-95555f9d7322,097e3072-0d5d-4cb1-ab8e-6c198cf38f42,580.0,-580.0,11,0.0,0,0,0.0,0.0,0.0,"[0, 5)",0,🟢 Low Risk,Low transaction count (<20)
acc_00009ijAzuKykhLfPszFRZ,acc_00009ijAzuKykhLfPszFRZ,1614e99c-deb6-41ea-8329-395348e415f9,4860.64,-4859.78,100,0.0,0,0,0.0,0.0,0.0,"[0, 5)",0,🟢 Low Risk,No concerning indicators
3393770d-9120-31a7-a5d0-60d5768700eb,3393770d-9120-31a7-a5d0-60d5768700eb,1AAC9774-4409-4E1B-95A6-EAAB04D9B173,70.0,-1857.69,24,0.0,0,0,0.0,0.0,0.0,"[0, 5)",0,🟢 Low Risk,No concerning indicators
